timestamp,target_dist,target_x,target_y,skew,target_1_horizontal_angle,target_2_horizontal_angle,target_3_horizontal_angle,heading,horiz_angle,to_the_left,difference,heading_model,has_target,unfiltered_horiz_angle_1,unfiltered_horiz_angle_2,unfiltered_horiz_angle_3,overall_tx,back_target_dist,back_horiz_angle,back_has_target,pricey_has_target,pricey_horiz_angle,pricey_target_dist,queue_index

1474060,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7432

1474070,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7433

1474080,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7434

1474090,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7435

1474100,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7436

1474110,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7437

1474120,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7438

1474130,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7439

1474140,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7440

1474150,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7441

1474160,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7442

1474170,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7443

1474180,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7444

1474190,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7445

1474200,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7446

1474210,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7447

1474220,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7448

1474230,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7449

1474240,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7450

1474250,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7451

1474260,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7452

1474270,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7453

1474280,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7454

1474290,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7455

1474300,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7456

1474310,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7457

1474320,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7458

1474330,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7459

1474340,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7460

1474350,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7461

1474360,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7462

1474370,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7463

1474380,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7464

1474390,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7465

1474400,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7466

1474410,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7467

1474420,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7468

1474430,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7469

1474440,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7470

1474450,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7471

1474460,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7472

1474470,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7473

1474480,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7474

1474490,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7475

1474500,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7476

1474510,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7477

1474520,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7478

1474530,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7479

1474540,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7480

1474550,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7481

1474560,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7482

1474570,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7483

1474580,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7484

1474590,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7485

1474600,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7486

1474610,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7487

1474620,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7488

1474630,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7489

1474640,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7490

1474650,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7491

1474660,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7492

1474670,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7493

1474680,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7494

1474690,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7495

1474700,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7496

1474710,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7497

1474720,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7498

1474730,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7499

1474740,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7500

1474750,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7501

1474760,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7502

1474770,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7503

1474780,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7504

1474790,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7505

1474800,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7506

1474810,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7507

1474820,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7508

1474830,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7509

1474840,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7510

1474850,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7511

1474860,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7512

1474870,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7513

1474880,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7514

1474890,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7515

1474900,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7516

1474910,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7517

1474920,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7518

1474930,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7519

1474940,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7520

1474950,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7521

1474960,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7522

1474970,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7523

1474980,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7524

1474990,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7525

1475000,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7526

1475010,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7527

1475020,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7528

1475030,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7529

1475040,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7530

1475050,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7531

1475060,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7532

1475070,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7533

1475080,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7534

1475090,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7535

1475100,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7536

1475110,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7537

1475120,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7538

1475130,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7539

1475140,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7540

1475150,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7541

1475160,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7542

1475170,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7543

1475180,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7544

1475190,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7545

1475200,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7546

1475210,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7547

1475220,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7548

1475230,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7549

1475240,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7550

1475250,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7551

1475260,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7552

1475270,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7553

1475280,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7554

1475290,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7555

1475300,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7556

1475310,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7557

1475320,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7558

1475330,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7559

1475340,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7560

1475350,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7561

1475360,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7562

1475370,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7563

1475380,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7564

1475390,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7565

1475400,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7566

1475410,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7567

1475420,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7568

1475430,0.646216,0,0,0,-0.191665,-4.94066e-324,0,0,0,1,0.0578245,0,0,-0.191665,-0.249489,-0.269156,0,0.646216,0,0,0,0,1.08364,7569

